event_id,user_id,user_age,user_gender,user_region,subscription_type,signup_date,last_active,device,session_id,content_id,title,content_type,primary_genre,genres,language,release_year,duration_min,director,main_cast,description,avg_rating,user_rating,watch_time_min,watch_percentage,completed,watch_date,play_count,is_original,popularity_rank,imdb_score,maturity_rating,tags_count,num_seasons,episodes,recommendation_source,churn_label,social_shares,watch_start_time,audio_languages,subtitles,bitrate_kbps,network,resolution,mood_tag,metadata_text
ev_00234,user_0002,27,Female,DL,Premium,15-05-2019,22-02-2024,SmartTV,sess_15028,content_0084,Title 59 S3,Movie,Sci-Fi,Fantasy,French,2003,148,Director_79,"Actor_97,Actor_438",A sci-fi piece about space.,6.9,2.1,4,2.7,0,15-02-2024,4,0,187,8.2,18+,6,0,1,personalized,0,3,15-02-2024 16:21,Spanish,No,4500,4G,1080p,Feel-good,Title 59 S3 | Sci-Fi | Director_79 | French
ev_00235,user_0129,50,Other,MH,Basic,03-10-2018,07-10-2024,Web,sess_23207,content_0177,Title 187 S3,Series,Sci-Fi,Documentary,English,2005,12,Director_1,Actor_339,A sci-fi piece about crime.,4.8,3.5,3,25,0,13-09-2024,6,0,624,3.7,U,10,9,54,organic,0,4,13-09-2024 12:41,French,No,1200,3G,480p,Feel-good,Title 187 S3 | Sci-Fi | Director_1 | English
ev_00236,user_0214,49,Male,WB,Basic,18-04-2021,17-09-2023,SmartTV,sess_83445,content_0148,Title 62 S1,Movie,Thriller,Fantasy|Comedy|Horror,Spanish,2019,107,Director_39,"Actor_390,Actor_104,Actor_274,Actor_370",A thriller piece about adventure.,2.8,6,22,20.6,0,16-09-2023,7,0,139,5.9,U,2,0,1,personalized,0,5,16-09-2023 06:29,"Telugu,French",Yes,1200,3G,4K,Thrilling,Title 62 S1 | Thriller | Director_39 | Spanish
ev_00237,user_0289,30,Male,TN,Standard,20-09-2017,27-09-2023,Tablet,sess_49768,content_0118,Title 200 S4,Series,Thriller,Drama,Hindi,2018,23,Director_76,Actor_451,A thriller piece about family.,6.1,7.5,15,65.2,0,23-09-2023,3,0,459,3.3,UA,4,1,6,editor_pick,0,5,23-09-2023 08:29,Spanish,Yes,800,WiFi,1080p,Suspense,Title 200 S4 | Thriller | Director_76 | Hindi
ev_00238,user_0252,61,Female,UP,Premium,23-05-2018,03-04-2025,Mobile,sess_86449,content_0063,Title 282 S3,Movie,Sci-Fi,Romance|Documentary|Drama,French,2000,111,Director_29,"Actor_91,Actor_132,Actor_498",A sci-fi piece about love.,6.3,,51,45.9,0,07-03-2025,4,0,1673,5.7,15+,4,0,1,organic,0,1,07-03-2025 15:13,French,No,1500,5G,4K,Feel-good,Title 282 S3 | Sci-Fi | Director_29 | French
ev_00239,user_0076,14,Male,KA,Basic,20-10-2020,24-07-2023,Tablet,sess_19103,content_0189,Title 93 S4,Movie,Action,Animation,Telugu,2023,66,Director_83,"Actor_11,Actor_159,Actor_84",A action piece about adventure.,8.2,,13,19.7,0,12-07-2023,7,0,206,7.3,UA,11,0,1,trending,1,0,12-07-2023 21:59,Hindi,Yes,800,WiFi,720p,Educational,Title 93 S4 | Action | Director_83 | Telugu
ev_00240,user_0286,40,Female,AP,Premium,14-10-2022,11-10-2024,Mobile,sess_81252,content_0049,Title 7 S1,Movie,Horror,Documentary|Comedy|Thriller,Hindi,2015,164,Director_115,"Actor_418,Actor_84,Actor_158,Actor_170",A horror piece about friendship.,3.6,7.2,17,10.4,0,04-10-2024,5,1,211,6.1,18+,2,0,1,organic,0,1,04-10-2024 12:03,"Hindi,French",No,4500,4G,4K,Dark,Title 7 S1 | Horror | Director_115 | Hindi
ev_00241,user_0081,63,Male,MH,Premium,11-06-2018,08-09-2024,Web,sess_33771,content_0257,Title 115 S1,Series,Documentary,Animation,Tamil,2003,33,Director_119,Actor_459,A documentary piece about love.,6.7,5.8,2,6.1,0,06-09-2024,5,0,714,8.3,15+,7,6,48,trending,0,1,06-09-2024 22:23,Tamil,Yes,2000,3G,4K,Feel-good,Title 115 S1 | Documentary | Director_119 | Tamil
ev_00242,user_0289,18,Male,UP,Basic,09-09-2021,30-12-2023,Tablet,sess_28116,content_0224,Title 296 S4,Series,Action,Documentary,Hindi,2005,59,Director_50,"Actor_164,Actor_254,Actor_218",A action piece about friendship.,7.4,8.1,59,100,1,08-12-2023,8,0,1091,6.2,UA,6,2,20,personalized,0,2,08-12-2023 00:05,Korean,Yes,1500,3G,720p,Feel-good,Title 296 S4 | Action | Director_50 | Hindi
ev_00243,user_0367,49,Female,UP,Basic,28-06-2022,27-05-2023,Mobile,sess_59474,content_0141,Title 179 S3,Movie,Romance,Action|Horror,Telugu,2007,73,Director_106,"Actor_29,Actor_383",A romance piece about adventure.,3.3,,13,17.8,0,27-05-2023,2,0,977,8,UA,0,0,1,organic,0,1,27-05-2023 06:13,"French,Hindi",No,2000,3G,1080p,Heartwarming,Title 179 S3 | Romance | Director_106 | Telugu
ev_00244,user_0065,27,Female,TN,Standard,14-06-2019,11-04-2024,SmartTV,sess_82634,content_0215,Title 7 S3,Movie,Action,Drama,Spanish,2024,64,Director_65,"Actor_6,Actor_203",A action piece about family.,5.5,,45,70.3,0,10-04-2024,3,0,557,8.8,18+,2,0,1,trending,0,1,10-04-2024 19:05,Korean,No,2000,WiFi,4K,Heartwarming,Title 7 S3 | Action | Director_65 | Spanish
ev_00245,user_0327,13,Female,DL,Standard,18-08-2017,22-02-2025,Tablet,sess_50516,content_0211,Title 28 S3,Series,Thriller,Comedy|Animation,English,2011,48,Director_100,"Actor_15,Actor_123,Actor_145",A thriller piece about adventure.,6.3,6.4,48,100,1,13-02-2025,5,1,175,8.9,U,9,8,32,organic,0,2,13-02-2025 13:35,Tamil,No,4500,WiFi,720p,Educational,Title 28 S3 | Thriller | Director_100 | English
ev_00246,user_0301,40,Male,DL,Premium,14-02-2018,25-07-2025,Mobile,sess_92044,content_0032,Title 50 S3,Series,Horror,Horror,Korean,2024,19,Director_4,"Actor_245,Actor_301,Actor_445,Actor_437",A horror piece about love.,4.5,5.2,12,63.2,0,25-06-2025,3,0,1575,7.3,15+,7,3,27,organic,0,5,25-06-2025 23:18,"Hindi,Korean",Yes,1200,3G,480p,Feel-good,Title 50 S3 | Horror | Director_4 | Korean
ev_00247,user_0207,38,Female,RJ,Premium,07-02-2018,10-03-2025,SmartTV,sess_70390,content_0158,Title 159 S5,Movie,Fantasy,Fantasy,Tamil,2005,95,Director_21,Actor_144,A fantasy piece about space.,5,2.6,95,100,1,01-03-2025,8,0,1332,8.5,U,9,0,1,personalized,0,4,01-03-2025 23:13,Telugu,No,3000,WiFi,1080p,Feel-good,Title 159 S5 | Fantasy | Director_21 | Tamil
ev_00248,user_0167,26,Other,WB,Basic,14-07-2019,17-02-2024,Mobile,sess_70591,content_0285,Title 212 S5,Series,Romance,Drama|Animation|Thriller,French,2017,10,Director_20,Actor_149,A romance piece about friendship.,3.6,1.7,3,30,0,02-02-2024,8,0,224,3.5,U,6,7,49,personalized,1,5,02-02-2024 16:15,Tamil,No,800,5G,4K,Dark,Title 212 S5 | Romance | Director_20 | French
ev_00249,user_0223,16,Male,MH,Free,21-11-2021,04-04-2024,SmartTV,sess_45369,content_0286,Title 110 S3,Movie,Animation,Drama|Documentary,Korean,2013,141,Director_28,Actor_109,A animation piece about family.,2.7,,141,100,1,09-03-2024,7,1,168,4.8,18+,6,0,1,personalized,0,3,09-03-2024 11:40,"Hindi,Korean",No,2000,3G,4K,Thrilling,Title 110 S3 | Animation | Director_28 | Korean
ev_00250,user_0173,53,Other,MH,Premium,13-05-2019,07-02-2025,Mobile,sess_51486,content_0144,Title 83 S4,Series,Animation,Drama|Horror,Korean,2019,22,Director_10,"Actor_166,Actor_341",A animation piece about family.,9.1,,2,9.1,0,24-01-2025,8,0,1771,4.9,18+,4,9,36,editor_pick,0,0,24-01-2025 01:14,French,Yes,2000,5G,4K,Dark,Title 83 S4 | Animation | Director_10 | Korean
ev_00251,user_0304,70,Male,MH,Basic,26-12-2018,13-03-2025,Mobile,sess_54017,content_0019,Title 108 S2,Movie,Documentary,Drama|Romance,Tamil,2016,51,Director_90,"Actor_333,Actor_234,Actor_212,Actor_211",A documentary piece about mystery.,5,5.7,3,5.9,0,22-02-2025,3,0,1112,5.6,15+,10,0,1,personalized,0,0,22-02-2025 03:32,French,Yes,3000,3G,480p,Heartwarming,Title 108 S2 | Documentary | Director_90 | Tamil
ev_00252,user_0316,14,Male,AP,Premium,27-09-2022,20-04-2024,Web,sess_64124,content_0018,Title 279 S1,Series,Horror,Drama|Romance|Sci-Fi,Hindi,2007,59,Director_59,"Actor_59,Actor_101,Actor_439,Actor_241",A horror piece about love.,5,,42,71.2,0,20-04-2024,5,0,549,8.3,15+,4,7,49,organic,0,2,20-04-2024 17:42,"Tamil,Hindi",No,1200,3G,720p,Thrilling,Title 279 S1 | Horror | Director_59 | Hindi
ev_00253,user_0215,14,Other,MH,Premium,18-09-2019,18-02-2024,SmartTV,sess_92223,content_0257,Title 202 S1,Series,Action,Sci-Fi|Action|Animation,Tamil,2016,20,Director_56,"Actor_51,Actor_364",A action piece about family.,3.4,6.2,20,100,1,06-02-2024,2,0,53,5.6,UA,0,10,120,editor_pick,0,5,06-02-2024 04:27,"French,Korean",No,1200,5G,720p,Suspense,Title 202 S1 | Action | Director_56 | Tamil
ev_00254,user_0198,69,Female,KA,Basic,26-07-2020,08-10-2023,Mobile,sess_33675,content_0078,Title 275 S2,Series,Romance,Drama|Romance|Comedy,Hindi,2020,11,Director_82,Actor_57,A romance piece about friendship.,9,2.3,11,100,1,26-09-2023,4,0,801,3.6,U,6,2,22,editor_pick,1,5,26-09-2023 15:23,Hindi,No,800,5G,480p,Feel-good,Title 275 S2 | Romance | Director_82 | Hindi
ev_00255,user_0039,48,Other,KA,Premium,19-12-2020,28-06-2023,SmartTV,sess_38351,content_0175,Title 176 S3,Series,Animation,Horror|Drama|Action,Spanish,2023,26,Director_119,Actor_99,A animation piece about space.,2.7,5.6,1,3.8,0,06-06-2023,3,1,451,3.5,UA,4,5,55,organic,0,2,06-06-2023 15:56,"Telugu,Spanish",No,1200,WiFi,720p,Dark,Title 176 S3 | Animation | Director_119 | Spanish
ev_00256,user_0039,54,Other,WB,Premium,14-04-2018,21-08-2023,SmartTV,sess_84336,content_0194,Title 144 S4,Movie,Animation,Romance|Action|Thriller,French,2015,130,Director_114,"Actor_217,Actor_306,Actor_383,Actor_140",A animation piece about family.,4.7,4.4,28,21.5,0,24-07-2023,8,0,343,8.3,15+,9,0,1,personalized,0,2,24-07-2023 13:35,English,Yes,1500,3G,720p,Suspense,Title 144 S4 | Animation | Director_114 | French
ev_00257,user_0098,44,Female,UP,Basic,23-08-2022,21-09-2023,Mobile,sess_83615,content_0113,Title 38 S2,Series,Documentary,Documentary,English,2000,30,Director_89,Actor_368,A documentary piece about mystery.,4,3.9,30,100,1,27-08-2023,4,0,211,6.4,U,9,7,70,organic,0,0,27-08-2023 09:22,"English,Korean",No,1200,WiFi,4K,Dark,Title 38 S2 | Documentary | Director_89 | English
ev_00258,user_0277,54,Male,WB,Standard,26-02-2020,28-03-2024,SmartTV,sess_49452,content_0114,Title 11 S3,Movie,Animation,Fantasy,Tamil,2004,123,Director_5,Actor_173,A animation piece about crime.,2.6,8.5,23,18.7,0,01-03-2024,6,0,1012,6.7,18+,4,0,1,personalized,0,2,01-03-2024 21:05,English,Yes,800,4G,720p,Feel-good,Title 11 S3 | Animation | Director_5 | Tamil
ev_00259,user_0384,55,Male,UP,Basic,08-05-2019,12-10-2023,GameConsole,sess_53165,content_0222,Title 224 S2,Movie,Comedy,Documentary,Korean,2017,21,Director_120,Actor_133,A comedy piece about family.,2.8,3.7,21,100,1,28-09-2023,3,1,1195,5.8,UA,5,0,1,trending,0,4,28-09-2023 18:00,Spanish,No,4500,3G,1080p,Suspense,Title 224 S2 | Comedy | Director_120 | Korean
ev_00260,user_0312,36,Female,RJ,Free,10-09-2021,17-05-2025,Tablet,sess_60470,content_0166,Title 248 S2,Movie,Romance,Comedy|Documentary,Spanish,2007,72,Director_89,Actor_39,A romance piece about friendship.,2.9,2.9,72,100,1,18-04-2025,6,0,1558,8.7,18+,10,0,1,organic,0,3,18-04-2025 21:10,Korean,No,1200,4G,1080p,Heartwarming,Title 248 S2 | Romance | Director_89 | Spanish
ev_00261,user_0327,25,Female,DL,Free,31-10-2021,06-04-2023,Web,sess_56455,content_0132,Title 158 S5,Movie,Action,Comedy|Animation,Hindi,2000,137,Director_24,"Actor_15,Actor_244,Actor_339",A action piece about space.,5.7,9.3,62,45.3,0,28-03-2023,6,0,109,5.6,15+,1,0,1,organic,0,1,28-03-2023 20:16,"Spanish,Korean",No,3000,3G,480p,Educational,Title 158 S5 | Action | Director_24 | Hindi
ev_00262,user_0089,19,Male,KA,Basic,22-10-2018,19-02-2024,Web,sess_61368,content_0264,Title 128 S1,Movie,Comedy,Drama,Spanish,2008,81,Director_9,Actor_142,A comedy piece about adventure.,8.7,,26,32.1,0,19-02-2024,5,0,1015,4.2,UA,5,0,1,personalized,0,4,19-02-2024 23:54,"French,Tamil",Yes,1200,WiFi,480p,Dark,Title 128 S1 | Comedy | Director_9 | Spanish
ev_00263,user_0377,62,Male,RJ,Premium,08-09-2018,04-05-2024,Mobile,sess_86435,content_0055,Title 171 S4,Movie,Drama,Fantasy|Sci-Fi|Documentary,English,2005,87,Director_113,Actor_88,A drama piece about crime.,7.8,4.2,34,39.1,0,30-04-2024,1,0,1678,3.1,15+,3,0,1,personalized,0,0,30-04-2024 10:23,"Telugu,Korean",No,3000,WiFi,4K,Suspense,Title 171 S4 | Drama | Director_113 | English
ev_00264,user_0280,41,Other,AP,Basic,13-11-2019,23-06-2023,Web,sess_56818,content_0131,Title 235 S1,Series,Romance,Documentary|Horror|Fantasy,English,2008,53,Director_67,Actor_76,A romance piece about friendship.,8.5,,9,17,0,26-05-2023,7,0,737,4.2,U,3,7,35,editor_pick,0,1,26-05-2023 09:03,"Tamil,Telugu",No,1500,WiFi,720p,Feel-good,Title 235 S1 | Romance | Director_67 | English
ev_00265,user_0394,13,Male,TN,Free,21-03-2019,12-07-2023,Web,sess_49799,content_0288,Title 267 S3,Movie,Sci-Fi,Animation|Documentary,Tamil,2003,22,Director_64,"Actor_239,Actor_349",A sci-fi piece about adventure.,6.2,6,22,100,1,16-06-2023,8,0,84,4.3,U,0,0,1,personalized,1,2,16-06-2023 04:42,"Tamil,Spanish",Yes,800,WiFi,720p,Educational,Title 267 S3 | Sci-Fi | Director_64 | Tamil
ev_00266,user_0165,18,Female,UP,Standard,26-03-2021,12-09-2024,Tablet,sess_50728,content_0266,Title 222 S5,Movie,Romance,Drama,Telugu,2011,83,Director_104,"Actor_217,Actor_205,Actor_496,Actor_463",A romance piece about love.,8.8,,33,39.8,0,03-09-2024,3,0,1400,7.6,15+,2,0,1,personalized,0,4,03-09-2024 21:26,"Spanish,Hindi",No,2000,4G,720p,Thrilling,Title 222 S5 | Romance | Director_104 | Telugu
ev_00267,user_0060,16,Male,WB,Free,04-05-2020,17-10-2024,Tablet,sess_49634,content_0162,Title 161 S5,Series,Fantasy,Sci-Fi|Fantasy,Telugu,2013,39,Director_4,Actor_491,A fantasy piece about family.,5.4,,39,100,1,21-09-2024,5,0,110,7.5,18+,2,7,28,personalized,0,0,21-09-2024 09:13,Tamil,Yes,1500,3G,1080p,Feel-good,Title 161 S5 | Fantasy | Director_4 | Telugu
ev_00268,user_0268,20,Female,MH,Standard,23-09-2020,29-04-2023,Mobile,sess_18800,content_0087,Title 300 S5,Movie,Thriller,Action|Horror|Fantasy,Hindi,2007,59,Director_39,"Actor_369,Actor_480,Actor_4",A thriller piece about family.,5.9,,4,6.8,0,28-04-2023,2,1,507,4.2,18+,0,0,1,trending,0,3,28-04-2023 16:30,Korean,Yes,3000,WiFi,4K,Educational,Title 300 S5 | Thriller | Director_39 | Hindi
ev_00269,user_0284,32,Male,UP,Basic,10-11-2022,30-01-2024,SmartTV,sess_97516,content_0055,Title 64 S4,Movie,Drama,Action,Korean,2023,81,Director_22,"Actor_244,Actor_246",A drama piece about mystery.,4.5,6.3,81,100,1,12-01-2024,8,0,854,7.9,UA,0,0,1,organic,0,5,12-01-2024 22:12,"English,Tamil",Yes,2000,3G,1080p,Feel-good,Title 64 S4 | Drama | Director_22 | Korean
ev_00270,user_0143,46,Female,KA,Premium,28-07-2018,26-11-2024,Web,sess_49705,content_0288,Title 184 S5,Movie,Documentary,Horror|Sci-Fi|Comedy,Hindi,2020,58,Director_46,"Actor_236,Actor_367,Actor_440",A documentary piece about family.,3.5,,22,37.9,0,05-11-2024,7,0,1972,5.8,UA,9,0,1,trending,0,1,05-11-2024 23:49,"Spanish,Korean",No,3000,3G,480p,Feel-good,Title 184 S5 | Documentary | Director_46 | Hindi
ev_00271,user_0345,21,Other,AP,Premium,26-05-2020,30-09-2024,Mobile,sess_42831,content_0178,Title 82 S2,Movie,Comedy,Fantasy|Documentary,Korean,2007,80,Director_14,"Actor_373,Actor_457",A comedy piece about friendship.,7.8,1.6,2,2.5,0,18-09-2024,6,1,1243,6.8,U,2,0,1,organic,0,4,18-09-2024 18:59,Hindi,No,2000,3G,1080p,Dark,Title 82 S2 | Comedy | Director_14 | Korean
ev_00272,user_0152,49,Male,RJ,Free,08-01-2018,23-07-2025,GameConsole,sess_94178,content_0008,Title 83 S4,Movie,Comedy,Drama|Comedy|Thriller,English,2004,21,Director_47,"Actor_291,Actor_280,Actor_443,Actor_37",A comedy piece about mystery.,3.8,,1,4.8,0,21-07-2025,8,0,1026,5.1,UA,12,0,1,organic,0,1,21-07-2025 17:39,"English,Korean",No,1200,4G,1080p,Feel-good,Title 83 S4 | Comedy | Director_47 | English
ev_00273,user_0054,34,Other,RJ,Premium,05-05-2018,07-01-2025,GameConsole,sess_24532,content_0247,Title 149 S3,Series,Documentary,Action,Tamil,2002,44,Director_74,"Actor_437,Actor_266",A documentary piece about space.,6,1.5,40,90.9,1,15-12-2024,1,0,67,5,15+,3,6,24,organic,0,0,15-12-2024 08:02,"English,Spanish",Yes,1500,4G,4K,Thrilling,Title 149 S3 | Documentary | Director_74 | Tamil
ev_00274,user_0358,20,Female,DL,Standard,03-11-2019,26-01-2023,Mobile,sess_17255,content_0255,Title 42 S5,Series,Action,Drama|Comedy,English,2015,42,Director_29,"Actor_221,Actor_245,Actor_156",A action piece about family.,8.4,,30,71.4,0,22-01-2023,1,0,1132,5.9,18+,12,7,42,personalized,0,0,22-01-2023 21:00,"Tamil,Hindi",No,2000,4G,720p,Dark,Title 42 S5 | Action | Director_29 | English
ev_00275,user_0280,31,Other,UP,Basic,19-07-2018,25-09-2023,Tablet,sess_48327,content_0054,Title 6 S2,Series,Horror,Drama|Animation|Thriller,Korean,2001,14,Director_8,"Actor_225,Actor_93",A horror piece about mystery.,2.8,6.9,14,100,1,08-09-2023,2,1,157,4.5,UA,7,6,42,personalized,0,1,08-09-2023 17:58,"Tamil,French",Yes,800,WiFi,4K,Educational,Title 6 S2 | Horror | Director_8 | Korean
ev_00276,user_0014,68,Female,KA,Free,22-02-2020,16-12-2024,Web,sess_67708,content_0249,Title 249 S3,Movie,Thriller,Horror,Hindi,2009,161,Director_27,Actor_191,A thriller piece about crime.,8.2,9.8,11,6.8,0,16-12-2024,5,0,570,6.5,15+,1,0,1,organic,0,3,16-12-2024 15:09,Hindi,Yes,2000,5G,4K,Thrilling,Title 249 S3 | Thriller | Director_27 | Hindi
ev_00277,user_0014,18,Male,RJ,Basic,03-08-2017,28-07-2024,SmartTV,sess_60870,content_0239,Title 157 S1,Series,Drama,Documentary|Romance|Thriller,Korean,2000,31,Director_93,"Actor_444,Actor_219,Actor_401,Actor_374",A drama piece about crime.,7.8,,1,3.2,0,20-07-2024,5,0,333,8.8,18+,11,4,24,editor_pick,0,4,20-07-2024 10:05,"Spanish,Telugu",Yes,3000,WiFi,1080p,Suspense,Title 157 S1 | Drama | Director_93 | Korean
ev_00278,user_0393,53,Male,KA,Basic,17-03-2022,19-08-2023,Mobile,sess_63557,content_0229,Title 129 S5,Movie,Comedy,Animation|Documentary,Korean,2008,65,Director_57,"Actor_9,Actor_226,Actor_5,Actor_239",A comedy piece about love.,9.3,8.6,30,46.2,0,12-08-2023,6,0,1953,3.4,UA,4,0,1,trending,0,1,12-08-2023 21:05,Hindi,Yes,4500,4G,720p,Educational,Title 129 S5 | Comedy | Director_57 | Korean
ev_00279,user_0204,36,Female,DL,Basic,21-11-2017,16-05-2023,Mobile,sess_76982,content_0067,Title 226 S5,Series,Drama,Thriller|Drama|Romance,Tamil,2000,53,Director_109,"Actor_277,Actor_368,Actor_23",A drama piece about space.,4.1,5.6,17,32.1,0,26-04-2023,7,0,147,6.9,15+,2,1,9,personalized,0,2,26-04-2023 21:13,Hindi,No,800,WiFi,720p,Thrilling,Title 226 S5 | Drama | Director_109 | Tamil
ev_00280,user_0314,28,Female,UP,Standard,11-04-2021,16-09-2023,GameConsole,sess_84108,content_0051,Title 55 S5,Movie,Documentary,Horror|Documentary|Thriller,Telugu,2018,28,Director_85,"Actor_196,Actor_391",A documentary piece about crime.,3,9.4,11,39.3,0,18-08-2023,1,1,1244,5.8,18+,5,0,1,organic,0,1,18-08-2023 12:21,Telugu,No,4500,4G,720p,Heartwarming,Title 55 S5 | Documentary | Director_85 | Telugu
ev_00281,user_0374,53,Male,MH,Standard,10-09-2019,21-03-2025,GameConsole,sess_63427,content_0097,Title 210 S3,Movie,Documentary,Horror|Comedy|Documentary,French,2015,174,Director_30,"Actor_403,Actor_215,Actor_118,Actor_292",A documentary piece about family.,8.3,5.8,174,100,1,06-03-2025,6,0,643,3.7,18+,6,0,1,personalized,0,1,06-03-2025 15:29,Hindi,Yes,2000,WiFi,4K,Educational,Title 210 S3 | Documentary | Director_30 | French
ev_00282,user_0065,59,Male,KA,Premium,30-12-2018,28-04-2025,GameConsole,sess_54124,content_0092,Title 65 S1,Series,Drama,Action|Comedy|Animation,Spanish,2016,34,Director_116,"Actor_182,Actor_66,Actor_206,Actor_357",A drama piece about space.,4.2,4,34,100,1,24-04-2025,6,1,1946,5.7,18+,10,8,80,organic,0,5,24-04-2025 20:07,Hindi,Yes,3000,WiFi,4K,Heartwarming,Title 65 S1 | Drama | Director_116 | Spanish
ev_00283,user_0277,29,Other,TN,Standard,21-04-2021,21-02-2025,Web,sess_37614,content_0264,Title 225 S2,Series,Comedy,Romance,Telugu,2010,13,Director_73,"Actor_147,Actor_166,Actor_197,Actor_164",A comedy piece about family.,3.7,8.3,13,100,1,22-01-2025,2,0,712,4.7,U,4,5,55,personalized,0,0,22-01-2025 07:54,"Hindi,English",Yes,3000,5G,480p,Thrilling,Title 225 S2 | Comedy | Director_73 | Telugu
ev_00284,user_0093,33,Male,UP,Basic,04-11-2018,01-08-2025,Web,sess_25720,content_0291,Title 21 S5,Movie,Drama,Drama|Documentary,Hindi,2009,166,Director_55,"Actor_267,Actor_65,Actor_426,Actor_233",A drama piece about mystery.,8.9,,166,100,1,30-07-2025,3,1,571,7.4,U,5,0,1,trending,0,4,30-07-2025 11:26,"Telugu,French",Yes,4500,WiFi,480p,Heartwarming,Title 21 S5 | Drama | Director_55 | Hindi
ev_00285,user_0301,39,Other,DL,Standard,03-12-2021,24-05-2024,Tablet,sess_47040,content_0096,Title 267 S3,Movie,Horror,Drama|Animation|Thriller,Hindi,2018,116,Director_112,"Actor_345,Actor_101",A horror piece about mystery.,5.8,2.7,33,28.4,0,23-05-2024,4,1,7,5.6,18+,8,0,1,personalized,0,2,23-05-2024 20:56,"French,Spanish",Yes,4500,WiFi,4K,Thrilling,Title 267 S3 | Horror | Director_112 | Hindi
ev_00286,user_0141,56,Male,KA,Free,21-07-2019,24-09-2023,Web,sess_96824,content_0088,Title 93 S3,Movie,Romance,Fantasy|Animation|Sci-Fi,Spanish,2011,159,Director_62,"Actor_50,Actor_113,Actor_58",A romance piece about family.,7.8,5,56,35.2,0,11-09-2023,2,0,712,7.2,UA,12,0,1,trending,0,0,11-09-2023 09:55,"Spanish,Hindi",No,800,WiFi,1080p,Educational,Title 93 S3 | Romance | Director_62 | Spanish
ev_00287,user_0068,23,Other,WB,Free,02-12-2019,08-07-2024,Mobile,sess_37027,content_0078,Title 211 S4,Series,Sci-Fi,Romance|Drama,Tamil,2015,56,Director_29,"Actor_326,Actor_420,Actor_24",A sci-fi piece about mystery.,5.6,8.9,29,51.8,0,02-07-2024,1,0,1644,5.3,15+,5,9,45,personalized,0,3,02-07-2024 07:49,"Korean,Hindi",No,1500,3G,720p,Thrilling,Title 211 S4 | Sci-Fi | Director_29 | Tamil
ev_00288,user_0374,22,Male,MH,Premium,13-07-2019,05-06-2023,Web,sess_59526,content_0288,Title 128 S1,Movie,Drama,Comedy|Horror|Sci-Fi,Korean,2015,30,Director_21,"Actor_155,Actor_13,Actor_118",A drama piece about crime.,7.9,3.5,30,100,1,07-05-2023,2,0,157,3.4,18+,0,0,1,organic,0,5,07-05-2023 20:04,"Hindi,Spanish",No,1500,3G,480p,Suspense,Title 128 S1 | Drama | Director_21 | Korean
ev_00289,user_0263,64,Other,KA,Basic,21-01-2021,27-05-2024,SmartTV,sess_61595,content_0120,Title 235 S2,Movie,Romance,Animation|Fantasy|Sci-Fi,Tamil,2013,43,Director_29,"Actor_288,Actor_143,Actor_248,Actor_146",A romance piece about crime.,6.2,1.2,2,4.7,0,23-05-2024,1,0,814,7.6,18+,5,0,1,personalized,1,0,23-05-2024 03:15,Hindi,No,3000,5G,480p,Dark,Title 235 S2 | Romance | Director_29 | Tamil
ev_00290,user_0026,19,Female,RJ,Standard,23-10-2018,09-12-2024,GameConsole,sess_37423,content_0165,Title 243 S5,Movie,Drama,Romance|Sci-Fi,Tamil,2023,106,Director_107,"Actor_19,Actor_165",A drama piece about crime.,6.5,1.1,39,36.8,0,07-12-2024,4,0,660,5.8,18+,8,0,1,personalized,0,5,07-12-2024 02:38,"Hindi,English",Yes,3000,4G,720p,Dark,Title 243 S5 | Drama | Director_107 | Tamil
